,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value,gamma_mean,gamma_scott,gamma_silv,noise
6167,tstudent,4,5000,50,1,4.451075427225192,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6168,tstudent,4,5000,50,2,0.007961413966705452,hsic,0.01845132222922948,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6169,tstudent,4,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6170,tstudent,4,5000,50,2,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6171,tstudent,4,5000,50,3,0.009589551308362435,hsic,0.020469790581365964,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6172,tstudent,4,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6173,tstudent,4,5000,50,3,2.3207944168063888,ctka,1.0000000000005003,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6174,tstudent,4,5000,50,1,0.007961413966705452,hsic,0.01785684621384504,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6175,tstudent,4,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6176,tstudent,4,5000,50,1,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6177,tstudent,4,5000,50,2,0.007961413966705452,hsic,0.01837146771075792,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6178,tstudent,4,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6179,tstudent,4,5000,50,2,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6180,tstudent,4,5000,50,3,0.009589551308362435,hsic,0.02035021170468007,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6181,tstudent,4,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6182,tstudent,4,5000,50,3,2.3207944168063888,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6183,tstudent,4,5000,50,1,0.007254143892479695,hsic,0.017529146877878196,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6184,tstudent,4,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6185,tstudent,4,5000,50,1,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6186,tstudent,4,5000,50,2,0.007961413966705452,hsic,0.018028556000743743,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6187,tstudent,4,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6188,tstudent,4,5000,50,2,3.3670753288754103,ctka,1.0000000000005005,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6189,tstudent,4,5000,50,3,0.008737642000038416,hsic,0.01992218494875364,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6190,tstudent,4,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6191,tstudent,4,5000,50,3,1.0046165012825232,ctka,0.9999999999993809,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6192,tstudent,4,5000,50,1,0.007254143892479695,hsic,0.016374146903094477,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6193,tstudent,4,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6194,tstudent,4,5000,50,1,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6195,tstudent,4,5000,50,2,0.007254143892479695,hsic,0.01671791703286054,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6196,tstudent,4,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6197,tstudent,4,5000,50,2,2.3207944168063888,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6198,tstudent,4,5000,50,3,0.008737642000038416,hsic,0.018329221519416877,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6199,tstudent,4,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6200,tstudent,4,5000,50,3,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6201,tstudent,4,5000,50,1,0.005487493827465279,hsic,0.012993297101264102,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6202,tstudent,4,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6203,tstudent,4,5000,50,1,0.6924431856969362,ctka,0.999999999998932,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6204,tstudent,4,5000,50,2,0.006022517701293906,hsic,0.01309826364326236,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6205,tstudent,4,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6206,tstudent,4,5000,50,2,1.2100641323971908,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6207,tstudent,4,5000,50,3,0.006609705742330142,hsic,0.013873289702464457,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6208,tstudent,4,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6209,tstudent,4,5000,50,3,49.99999999999999,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6210,tstudent,5,5000,50,1,0.008737642000038416,hsic,0.017493021905711243,1.0,0.8540839398160166,0.814464153767242,0.001
6211,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001
6212,tstudent,5,5000,50,1,4.055654153948435,ctka,1.0000000000005003,1.0,0.8540839398160166,0.814464153767242,0.001
6213,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.01806172181406695,1.0,0.8540839398160166,0.814464153767242,0.001
6214,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001
6215,tstudent,5,5000,50,2,3.3670753288754103,ctka,1.0000000000005007,1.0,0.8540839398160166,0.814464153767242,0.001
6216,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.02016346661836822,1.0,0.8540839398160166,0.814464153767242,0.001
6217,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001
6218,tstudent,5,5000,50,3,1.102565369951522,ctka,0.9999999999989798,1.0,0.8540839398160166,0.814464153767242,0.001
6219,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017495879722283593,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6220,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6221,tstudent,5,5000,50,1,4.055654153948435,ctka,1.0000000000005003,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6222,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.01806145105995787,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6223,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6224,tstudent,5,5000,50,2,3.3670753288754103,ctka,1.0000000000005007,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6225,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.020163434155138292,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6226,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6227,tstudent,5,5000,50,3,1.102565369951522,ctka,0.999999999999023,1.0,0.8540839398160166,0.814464153767242,0.001995262314968879
6228,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017494989939220343,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6229,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6230,tstudent,5,5000,50,1,4.055654153948435,ctka,1.0000000000005,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6231,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.018061911384433315,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6232,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6233,tstudent,5,5000,50,2,3.3670753288754103,ctka,1.0000000000005007,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6234,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.020162421369851666,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6235,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6236,tstudent,5,5000,50,3,1.102565369951522,ctka,0.9999999999990749,1.0,0.8540839398160166,0.814464153767242,0.003981071705534973
6237,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017493807513460954,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6238,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6239,tstudent,5,5000,50,1,4.055654153948435,ctka,1.0000000000005003,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6240,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.01805941830178311,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6241,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6242,tstudent,5,5000,50,2,3.6953610167628876,ctka,1.0000000000004994,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6243,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.020161882296841533,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6244,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6245,tstudent,5,5000,50,3,1.102565369951522,ctka,0.9999999999989543,1.0,0.8540839398160166,0.814464153767242,0.00794328234724282
6246,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017485472473952265,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6247,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6248,tstudent,5,5000,50,1,4.451075427225192,ctka,1.0000000000004996,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6249,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.01805287318437779,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6250,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6251,tstudent,5,5000,50,2,3.3670753288754103,ctka,1.0000000000005005,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6252,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.020152873098571455,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6253,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6254,tstudent,5,5000,50,3,1.102565369951522,ctka,0.9999999999989518,1.0,0.8540839398160166,0.814464153767242,0.01584893192461114
6255,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017467865487083865,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6256,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6257,tstudent,5,5000,50,1,4.451075427225192,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6258,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.018033152020330852,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6259,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6260,tstudent,5,5000,50,2,3.6953610167628876,ctka,1.0000000000004996,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6261,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.02012947523893184,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6262,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6263,tstudent,5,5000,50,3,1.102565369951522,ctka,0.9999999999988469,1.0,0.8540839398160166,0.814464153767242,0.03162277660168381
6264,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017389091644176694,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6265,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6266,tstudent,5,5000,50,1,4.055654153948435,ctka,1.0000000000005005,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6267,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.01793495080416461,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6268,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6269,tstudent,5,5000,50,2,1.5996335688986916,ctka,0.9999999999996528,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6270,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.020004318816929226,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6271,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6272,tstudent,5,5000,50,3,1.9267642968552636,ctka,1.0000000000004972,1.0,0.8540839398160166,0.814464153767242,0.06309573444801936
6273,tstudent,5,5000,50,1,0.007961413966705452,hsic,0.017073264925972578,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6274,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6275,tstudent,5,5000,50,1,3.3670753288754103,ctka,1.0000000000004998,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6276,tstudent,5,5000,50,2,0.008737642000038416,hsic,0.0175540073526767,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6277,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6278,tstudent,5,5000,50,2,1.4575265314125878,ctka,0.9999999999978934,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6279,tstudent,5,5000,50,3,0.009589551308362435,hsic,0.01954958184266829,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6280,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6281,tstudent,5,5000,50,3,1.0046165012825232,ctka,0.9999999999991781,1.0,0.8540839398160166,0.814464153767242,0.12589254117941687
6282,tstudent,5,5000,50,1,0.007254143892479695,hsic,0.01585167320971719,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6283,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6284,tstudent,5,5000,50,1,2.5470690074081888,ctka,1.0000000000005007,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6285,tstudent,5,5000,50,2,0.007961413966705452,hsic,0.016275921468167788,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6286,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6287,tstudent,5,5000,50,2,2.3207944168063888,ctka,1.000000000000499,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6288,tstudent,5,5000,50,3,0.008737642000038416,hsic,0.017951987215062155,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6289,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6290,tstudent,5,5000,50,3,0.9153691401476838,ctka,0.9999999999991215,1.0,0.8540839398160166,0.814464153767242,0.25118864315095824
6291,tstudent,5,5000,50,1,0.006022517701293906,hsic,0.012448836209821101,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6292,tstudent,5,5000,50,1,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6293,tstudent,5,5000,50,1,1.2100641323971908,ctka,1.0000000000004767,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6294,tstudent,5,5000,50,2,0.006022517701293906,hsic,0.012567420012464258,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6295,tstudent,5,5000,50,2,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6296,tstudent,5,5000,50,2,1.2100641323971908,ctka,1.0000000000004983,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6297,tstudent,5,5000,50,3,0.007254143892479695,hsic,0.013524701913550874,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6298,tstudent,5,5000,50,3,49.99999999999999,tka,1.0,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6299,tstudent,5,5000,50,3,1.102565369951522,ctka,1.0000000000004974,1.0,0.8540839398160166,0.814464153767242,0.5011872336272722
6300,tstudent,1,5000,100,1,0.005,hsic,0.022940124782461165,1.0,0.9213676945329033,0.8931174111097154,0.001
6301,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001
6302,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999966723,1.0,0.9213676945329033,0.8931174111097154,0.001
6303,tstudent,1,5000,100,2,0.005,hsic,0.024260226967198453,1.0,0.9213676945329033,0.8931174111097154,0.001
6304,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001
6305,tstudent,1,5000,100,2,0.9153691401476838,ctka,0.999999999998087,1.0,0.9213676945329033,0.8931174111097154,0.001
6306,tstudent,1,5000,100,3,0.005,hsic,0.02699263877542194,1.0,0.9213676945329033,0.8931174111097154,0.001
6307,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001
6308,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.0000000000004663,1.0,0.9213676945329033,0.8931174111097154,0.001
6309,tstudent,1,5000,100,1,0.005,hsic,0.022940053615783676,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6310,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6311,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999969681,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6312,tstudent,1,5000,100,2,0.005,hsic,0.024260090639537144,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6313,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6314,tstudent,1,5000,100,2,0.9153691401476838,ctka,0.9999999999979348,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6315,tstudent,1,5000,100,3,0.005,hsic,0.026992404388062725,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6316,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6317,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.000000000000466,1.0,0.9213676945329033,0.8931174111097154,0.001995262314968879
6318,tstudent,1,5000,100,1,0.005,hsic,0.02293977587769934,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6319,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6320,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999964758,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6321,tstudent,1,5000,100,2,0.005,hsic,0.024259154875740364,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6322,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6323,tstudent,1,5000,100,2,0.9153691401476838,ctka,0.9999999999981674,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6324,tstudent,1,5000,100,3,0.005,hsic,0.02699241203169016,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6325,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6326,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.0000000000004665,1.0,0.9213676945329033,0.8931174111097154,0.003981071705534973
6327,tstudent,1,5000,100,1,0.005,hsic,0.022938551633897346,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6328,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6329,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999966914,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6330,tstudent,1,5000,100,2,0.005,hsic,0.024256212622745802,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6331,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6332,tstudent,1,5000,100,2,0.9153691401476838,ctka,0.9999999999987659,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6333,tstudent,1,5000,100,3,0.005,hsic,0.026989603224268063,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6334,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6335,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.000000000000463,1.0,0.9213676945329033,0.8931174111097154,0.00794328234724282
6336,tstudent,1,5000,100,1,0.005,hsic,0.022929603837492894,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6337,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6338,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999966239,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6339,tstudent,1,5000,100,2,0.005,hsic,0.024248688092571344,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6340,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6341,tstudent,1,5000,100,2,0.9153691401476838,ctka,0.9999999999983544,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6342,tstudent,1,5000,100,3,0.005,hsic,0.026978671776175914,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6343,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6344,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.0000000000004674,1.0,0.9213676945329033,0.8931174111097154,0.01584893192461114
6345,tstudent,1,5000,100,1,0.005,hsic,0.022892847782809287,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6346,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6347,tstudent,1,5000,100,1,1.102565369951522,ctka,0.9999999999978563,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6348,tstudent,1,5000,100,2,0.005,hsic,0.024214223343202255,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6349,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6350,tstudent,1,5000,100,2,2.114621437194748,ctka,1.0000000000004996,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6351,tstudent,1,5000,100,3,0.005,hsic,0.02693871151691912,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6352,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6353,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.0000000000004632,1.0,0.9213676945329033,0.8931174111097154,0.03162277660168381
6354,tstudent,1,5000,100,1,0.005,hsic,0.022753390134702175,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6355,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6356,tstudent,1,5000,100,1,2.3207944168063888,ctka,1.0000000000004998,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6357,tstudent,1,5000,100,2,0.005,hsic,0.024074280929169786,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6358,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6359,tstudent,1,5000,100,2,1.5996335688986916,ctka,1.000000000000494,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6360,tstudent,1,5000,100,3,0.005,hsic,0.026777126138805965,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6361,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6362,tstudent,1,5000,100,3,0.5238078763948323,ctka,0.999999999999754,1.0,0.9213676945329033,0.8931174111097154,0.06309573444801936
6363,tstudent,1,5000,100,1,0.005,hsic,0.022238499757438517,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6364,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6365,tstudent,1,5000,100,1,0.9153691401476838,ctka,0.9999999999978747,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6366,tstudent,1,5000,100,2,0.005,hsic,0.023522400187782237,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6367,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6368,tstudent,1,5000,100,2,0.7599555414764665,ctka,0.9999999999996252,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6369,tstudent,1,5000,100,3,0.005,hsic,0.026192717134960086,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6370,tstudent,1,5000,100,3,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6371,tstudent,1,5000,100,3,0.8340502686000291,ctka,1.000000000000501,1.0,0.9213676945329033,0.8931174111097154,0.12589254117941687
6372,tstudent,1,5000,100,1,0.005,hsic,0.02024482910797658,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
6373,tstudent,1,5000,100,1,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
6374,tstudent,1,5000,100,1,0.6309284415330099,ctka,0.9999999999996081,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
6375,tstudent,1,5000,100,2,0.005,hsic,0.021422480155239367,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
6376,tstudent,1,5000,100,2,49.99999999999999,tka,1.0,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
6377,tstudent,1,5000,100,2,1.102565369951522,ctka,1.0000000000005,1.0,0.9213676945329033,0.8931174111097154,0.25118864315095824
