,dataset,trial,n_samples,d_dimensions,nu,gamma,scorer,value
196,gauss,1,5000,50,,49.99999999999999,tka,1.0
197,gauss,1,5000,50,,0.08943247645287167,ctka,0.9999999999999643
198,gauss,2,5000,50,,0.005,hsic,0.0002798398590467314
199,gauss,2,5000,50,,49.99999999999999,tka,1.0
200,gauss,2,5000,50,,0.10772173450159414,ctka,0.9999999999999633
201,gauss,3,5000,50,,0.005,hsic,0.00026692313440769967
202,gauss,3,5000,50,,49.99999999999999,tka,1.0
203,gauss,3,5000,50,,0.09815203250201354,ctka,0.9999999999999656
204,gauss,4,5000,50,,0.005,hsic,0.00027517445801617034
205,gauss,4,5000,50,,49.99999999999999,tka,1.0
206,gauss,4,5000,50,,0.08943247645287167,ctka,0.9999999999999653
207,gauss,5,5000,50,,0.005,hsic,0.00026966532346407127
208,gauss,5,5000,50,,49.99999999999999,tka,1.0
209,gauss,5,5000,50,,0.08943247645287167,ctka,0.9999999999999628
210,gauss,1,5000,100,,49.99999999999999,hsic,0.00019995999999999954
211,gauss,1,5000,100,,49.99999999999999,tka,1.0
212,gauss,1,5000,100,,0.015269277544167063,ctka,0.999999999999967
213,gauss,2,5000,100,,49.99999999999999,hsic,0.00019995999999999954
214,gauss,2,5000,100,,49.99999999999999,tka,1.0
215,gauss,2,5000,100,,0.015269277544167063,ctka,0.9999999999999668
216,gauss,3,5000,100,,49.99999999999999,hsic,0.00019995999999999954
217,gauss,3,5000,100,,49.99999999999999,tka,1.0
218,gauss,3,5000,100,,0.008737642000038416,ctka,0.9999999999998844
219,gauss,4,5000,100,,49.99999999999999,hsic,0.00019995999999999954
220,gauss,4,5000,100,,49.99999999999999,tka,1.0
221,gauss,4,5000,100,,0.008737642000038416,ctka,0.9999999999998502
222,gauss,5,5000,100,,49.99999999999999,hsic,0.00019995999999999954
223,gauss,5,5000,100,,49.99999999999999,tka,1.0
224,gauss,5,5000,100,,0.018391898859143153,ctka,0.9999999999999653
225,gauss,1,10000,2,,0.4772742283309168,hsic,0.028352667402056286
226,gauss,1,10000,2,,0.005,tka,0.9998355679672418
227,gauss,1,10000,2,,0.005,ctka,0.6105447881034652
228,gauss,2,10000,2,,0.2997421251594704,hsic,0.030478381619075942
229,gauss,2,10000,2,,0.005,tka,0.9996859924404278
230,gauss,2,10000,2,,0.005,ctka,0.6308197340695795
231,gauss,3,10000,2,,0.6924431856969362,hsic,0.025762216028704245
232,gauss,3,10000,2,,0.005,tka,0.999801255281946
233,gauss,3,10000,2,,0.005,ctka,0.5055625048164571
234,gauss,4,10000,2,,0.24885117821660546,hsic,0.04141902980600045
235,gauss,4,10000,2,,0.005,tka,0.9995156554512336
236,gauss,4,10000,2,,0.005,ctka,0.7005612408952524
237,gauss,5,10000,2,,0.3610404509192732,hsic,0.04725948114123806
238,gauss,5,10000,2,,0.005,tka,0.9997917658871636
239,gauss,5,10000,2,,0.005,ctka,0.7788041049259129
240,gauss,1,10000,3,,0.18824679033962335,hsic,0.046769193151391636
241,gauss,1,10000,3,,0.005,tka,0.9997576369881043
242,gauss,1,10000,3,,0.005,ctka,0.8834469781907346
243,gauss,2,10000,3,,0.14240179342178994,hsic,0.04230844133184562
244,gauss,2,10000,3,,0.005,tka,0.9995083702762299
245,gauss,2,10000,3,,0.005,ctka,0.8824772595097308
246,gauss,3,10000,3,,0.18824679033962335,hsic,0.0292332463219947
247,gauss,3,10000,3,,0.005,tka,0.9991623081098687
248,gauss,3,10000,3,,0.005,ctka,0.6409002032314043
249,gauss,4,10000,3,,0.12975121056998673,hsic,0.042122426323423716
250,gauss,4,10000,3,,0.005,tka,0.9984328345510608
251,gauss,4,10000,3,,0.005,ctka,0.7929783905393814
252,gauss,5,10000,3,,0.14240179342178994,hsic,0.051516102856223614
253,gauss,5,10000,3,,0.005,tka,0.9994877996381377
254,gauss,5,10000,3,,0.005,ctka,0.9508805724904873
255,gauss,1,10000,10,,0.0105245207225601,hsic,0.03823053433851614
256,gauss,1,10000,10,,49.99999999999999,tka,1.0
257,gauss,1,10000,10,,45.55813780577446,ctka,0.9999999999980523
258,gauss,2,10000,10,,0.01155064850041579,hsic,0.04003081261345265
259,gauss,2,10000,10,,49.99999999999999,tka,1.0
260,gauss,2,10000,10,,49.99999999999999,ctka,0.9999999999980604
261,gauss,3,10000,10,,0.0105245207225601,hsic,0.03870074504158618
262,gauss,3,10000,10,,49.99999999999999,tka,1.0
263,gauss,3,10000,10,,49.99999999999999,ctka,0.9999999999980514
264,gauss,4,10000,10,,0.0105245207225601,hsic,0.039738749724733576
265,gauss,4,10000,10,,49.99999999999999,tka,1.0
266,gauss,4,10000,10,,45.55813780577446,ctka,0.9999999999980533
267,gauss,5,10000,10,,0.009589551308362435,hsic,0.036640972474646226
268,gauss,5,10000,10,,49.99999999999999,tka,1.0
269,gauss,5,10000,10,,49.99999999999999,ctka,0.9999999999980604
270,gauss,1,10000,50,,0.005,hsic,0.00018564015774085357
271,gauss,1,10000,50,,49.99999999999999,tka,1.0
272,gauss,1,10000,50,,0.08148754173103216,ctka,0.9999999999983319
273,gauss,2,10000,50,,0.005,hsic,0.00017980237184050336
274,gauss,2,10000,50,,49.99999999999999,tka,1.0
275,gauss,2,10000,50,,49.99999999999999,ctka,0.9999999999980604
276,gauss,3,10000,50,,0.005,hsic,0.00016820161902284076
277,gauss,3,10000,50,,49.99999999999999,tka,1.0
278,gauss,3,10000,50,,0.04663016734416095,ctka,0.9999999999909427
279,gauss,4,10000,50,,0.005,hsic,0.00017803332211830883
280,gauss,4,10000,50,,49.99999999999999,tka,1.0
281,gauss,4,10000,50,,0.08943247645287167,ctka,0.9999999999980634
282,gauss,5,10000,50,,0.005,hsic,0.00017013481052210064
283,gauss,5,10000,50,,49.99999999999999,tka,1.0
284,gauss,5,10000,50,,0.04663016734416095,ctka,0.9999999999954082
285,gauss,1,10000,100,,0.015269277544167063,hsic,9.998999999998573e-05
286,gauss,1,10000,100,,49.99999999999999,tka,1.0
287,gauss,1,10000,100,,0.008737642000038416,ctka,0.9999999999995296
288,gauss,2,10000,100,,0.015269277544167063,hsic,9.99899999999857e-05
289,gauss,2,10000,100,,49.99999999999999,tka,1.0
290,gauss,2,10000,100,,0.008737642000038416,ctka,0.9999999999995914
291,gauss,3,10000,100,,0.015269277544167063,hsic,9.998999999998573e-05
292,gauss,3,10000,100,,49.99999999999999,tka,1.0
293,gauss,3,10000,100,,0.008737642000038416,ctka,0.9999999999996737
294,gauss,4,10000,100,,0.015269277544167063,hsic,9.998999999998587e-05
295,gauss,4,10000,100,,49.99999999999999,tka,1.0
296,gauss,4,10000,100,,0.008737642000038416,ctka,0.999999999999682
297,gauss,5,10000,100,,0.015269277544167063,hsic,9.998999999998551e-05
298,gauss,5,10000,100,,49.99999999999999,tka,1.0
299,gauss,5,10000,100,,0.008737642000038416,ctka,0.9999999999990749
300,gauss,1,30000,2,,0.5238078763948323,hsic,0.02812001691798239
301,gauss,1,30000,2,,0.005,tka,0.9998397603865189
302,gauss,1,30000,2,,0.005,ctka,0.6051536192475792
303,gauss,2,30000,2,,0.2997421251594704,hsic,0.030961437114477613
304,gauss,2,30000,2,,0.005,tka,0.9996944801497021
305,gauss,2,30000,2,,0.005,ctka,0.6378381977283695
