,dataset,dimensions,dof,gamma_init,gamma_method,hsic_value,mi_value,samples,scorer,trial
5009,tstudent,10.0,6.0,1.2148905329030644,scott,0.9906623657842847,0.47528432270187476,500.0,tka,1.0
5010,tstudent,10.0,7.0,1.2148905329030644,scott,0.9912832553690406,0.4318625526441916,500.0,tka,1.0
5011,tstudent,10.0,8.0,1.2148905329030644,scott,0.9916016416742641,0.4106690378163421,500.0,tka,1.0
5012,tstudent,10.0,9.0,1.2148905329030644,scott,0.9919159386830796,0.3910638784521851,500.0,tka,1.0
5013,tstudent,10.0,1.0,1.2148905329030644,scott,0.982614819813089,1.1439962956727054,500.0,ctka,1.0
5014,tstudent,10.0,2.0,1.2148905329030644,scott,0.9806906970792876,0.8606011851837062,500.0,ctka,1.0
5015,tstudent,10.0,3.0,1.2148905329030644,scott,0.9860398017979192,0.7279869980889332,500.0,ctka,1.0
5016,tstudent,10.0,4.0,1.2148905329030644,scott,0.9884186169031584,0.6488440210730977,500.0,ctka,1.0
5017,tstudent,10.0,5.0,1.2148905329030644,scott,0.9893216190602924,0.5958526742360374,500.0,ctka,1.0
5018,tstudent,10.0,6.0,1.2148905329030644,scott,0.9907985158767604,0.47528432270187476,500.0,ctka,1.0
5019,tstudent,10.0,7.0,1.2148905329030644,scott,0.9914054379786637,0.4318625526441916,500.0,ctka,1.0
5020,tstudent,10.0,8.0,1.2148905329030644,scott,0.9917172843266961,0.4106690378163421,500.0,ctka,1.0
5021,tstudent,10.0,9.0,1.2148905329030644,scott,0.9920253830802476,0.3910638784521851,500.0,ctka,1.0
5022,tstudent,10.0,1.0,1.2148905329030644,scott,0.002006857528649217,1.1675533094996753,500.0,hsic,2.0
5023,tstudent,10.0,2.0,1.2148905329030644,scott,0.0019961702556263484,0.884158199010671,500.0,hsic,2.0
5024,tstudent,10.0,3.0,1.2148905329030644,scott,0.001995697253597649,0.7515440119159006,500.0,hsic,2.0
5025,tstudent,10.0,4.0,1.2148905329030644,scott,0.0019949783158784984,0.6724010349000651,500.0,hsic,2.0
5026,tstudent,10.0,5.0,1.2148905329030644,scott,0.001995132620925992,0.6194096880630048,500.0,hsic,2.0
5027,tstudent,10.0,6.0,1.2148905329030644,scott,0.0019945423519659405,0.4988413365288446,500.0,hsic,2.0
5028,tstudent,10.0,7.0,1.2148905329030644,scott,0.0019945944460179918,0.455419566471159,500.0,hsic,2.0
5029,tstudent,10.0,8.0,1.2148905329030644,scott,0.0019946256575275813,0.4342260516433071,500.0,hsic,2.0
5030,tstudent,10.0,9.0,1.2148905329030644,scott,0.001994658490058284,0.4146208922791525,500.0,hsic,2.0
5031,tstudent,10.0,1.0,1.2148905329030644,scott,0.9679697692987966,1.1675533094996753,500.0,tka,2.0
5032,tstudent,10.0,2.0,1.2148905329030644,scott,0.9782165361910439,0.884158199010671,500.0,tka,2.0
5033,tstudent,10.0,3.0,1.2148905329030644,scott,0.9810107109361869,0.7515440119159006,500.0,tka,2.0
5034,tstudent,10.0,4.0,1.2148905329030644,scott,0.9855693423890028,0.6724010349000651,500.0,tka,2.0
5035,tstudent,10.0,5.0,1.2148905329030644,scott,0.9848775361484957,0.6194096880630048,500.0,tka,2.0
5036,tstudent,10.0,6.0,1.2148905329030644,scott,0.9886627791539226,0.4988413365288446,500.0,tka,2.0
5037,tstudent,10.0,7.0,1.2148905329030644,scott,0.9898021147522276,0.455419566471159,500.0,tka,2.0
5038,tstudent,10.0,8.0,1.2148905329030644,scott,0.9903261772736979,0.4342260516433071,500.0,tka,2.0
5039,tstudent,10.0,9.0,1.2148905329030644,scott,0.9908067836659884,0.4146208922791525,500.0,tka,2.0
5040,tstudent,10.0,1.0,1.2148905329030644,scott,0.9690834489170336,1.1675533094996753,500.0,ctka,2.0
5041,tstudent,10.0,2.0,1.2148905329030644,scott,0.9789053760310625,0.884158199010671,500.0,ctka,2.0
5042,tstudent,10.0,3.0,1.2148905329030644,scott,0.9815921895258637,0.7515440119159006,500.0,ctka,2.0
5043,tstudent,10.0,4.0,1.2148905329030644,scott,0.9858374913903731,0.6724010349000651,500.0,ctka,2.0
5044,tstudent,10.0,5.0,1.2148905329030644,scott,0.9852547141971433,0.6194096880630048,500.0,ctka,2.0
5045,tstudent,10.0,6.0,1.2148905329030644,scott,0.9889213565197199,0.4988413365288446,500.0,ctka,2.0
5046,tstudent,10.0,7.0,1.2148905329030644,scott,0.9900273456598752,0.455419566471159,500.0,ctka,2.0
5047,tstudent,10.0,8.0,1.2148905329030644,scott,0.9905358006800158,0.4342260516433071,500.0,ctka,2.0
5048,tstudent,10.0,9.0,1.2148905329030644,scott,0.9910018428349552,0.4146208922791525,500.0,ctka,2.0
5049,tstudent,10.0,1.0,1.2148905329030644,scott,0.0020059158662363735,1.151439741797506,500.0,hsic,3.0
5050,tstudent,10.0,2.0,1.2148905329030644,scott,0.00200055169531937,0.8680446313085067,500.0,hsic,3.0
5051,tstudent,10.0,3.0,1.2148905329030644,scott,0.0019953313358254863,0.7354304442137338,500.0,hsic,3.0
5052,tstudent,10.0,4.0,1.2148905329030644,scott,0.001995217915754462,0.6562874671978982,500.0,hsic,3.0
5053,tstudent,10.0,5.0,1.2148905329030644,scott,0.0019950685330814167,0.6032961203608379,500.0,hsic,3.0
5054,tstudent,10.0,6.0,1.2148905329030644,scott,0.0019948116403399655,0.4827277688266778,500.0,hsic,3.0
5055,tstudent,10.0,7.0,1.2148905329030644,scott,0.0019947669759016766,0.4393059987689922,500.0,hsic,3.0
5056,tstudent,10.0,8.0,1.2148905329030644,scott,0.001994787815676764,0.41811248394114026,500.0,hsic,3.0
5057,tstudent,10.0,9.0,1.2148905329030644,scott,0.001994718806341151,0.3985073245769857,500.0,hsic,3.0
5058,tstudent,10.0,1.0,1.2148905329030644,scott,0.9708920715544056,1.151439741797506,500.0,tka,3.0
5059,tstudent,10.0,2.0,1.2148905329030644,scott,0.9742625780045225,0.8680446313085067,500.0,tka,3.0
5060,tstudent,10.0,3.0,1.2148905329030644,scott,0.9829137503691592,0.7354304442137338,500.0,tka,3.0
5061,tstudent,10.0,4.0,1.2148905329030644,scott,0.9856185595627712,0.6562874671978982,500.0,tka,3.0
5062,tstudent,10.0,5.0,1.2148905329030644,scott,0.9848150225644885,0.6032961203608379,500.0,tka,3.0
5063,tstudent,10.0,6.0,1.2148905329030644,scott,0.9884413397795766,0.4827277688266778,500.0,tka,3.0
5064,tstudent,10.0,7.0,1.2148905329030644,scott,0.9896176231847851,0.4393059987689922,500.0,tka,3.0
5065,tstudent,10.0,8.0,1.2148905329030644,scott,0.9912517322878538,0.41811248394114026,500.0,tka,3.0
5066,tstudent,10.0,9.0,1.2148905329030644,scott,0.990700508472683,0.3985073245769857,500.0,tka,3.0
5067,tstudent,10.0,1.0,1.2148905329030644,scott,0.9714732931914613,1.151439741797506,500.0,ctka,3.0
5068,tstudent,10.0,2.0,1.2148905329030644,scott,0.9748071150042817,0.8680446313085067,500.0,ctka,3.0
5069,tstudent,10.0,3.0,1.2148905329030644,scott,0.9832222321072065,0.7354304442137338,500.0,ctka,3.0
5070,tstudent,10.0,4.0,1.2148905329030644,scott,0.9858792961243107,0.6562874671978982,500.0,ctka,3.0
5071,tstudent,10.0,5.0,1.2148905329030644,scott,0.985050939182286,0.6032961203608379,500.0,ctka,3.0
5072,tstudent,10.0,6.0,1.2148905329030644,scott,0.9885985110495387,0.4827277688266778,500.0,ctka,3.0
5073,tstudent,10.0,7.0,1.2148905329030644,scott,0.9897622314470653,0.4393059987689922,500.0,ctka,3.0
5074,tstudent,10.0,8.0,1.2148905329030644,scott,0.9913734294070526,0.41811248394114026,500.0,ctka,3.0
5075,tstudent,10.0,9.0,1.2148905329030644,scott,0.990850765258593,0.3985073245769857,500.0,ctka,3.0
5076,tstudent,10.0,1.0,1.2148905329030644,scott,0.002002186259717841,1.141075348031716,500.0,hsic,4.0
5077,tstudent,10.0,2.0,1.2148905329030644,scott,0.0020000512885498243,0.8576802375427166,500.0,hsic,4.0
5078,tstudent,10.0,3.0,1.2148905329030644,scott,0.0019956969633274243,0.7250660504479437,500.0,hsic,4.0
5079,tstudent,10.0,4.0,1.2148905329030644,scott,0.0019951999190257162,0.6459230734321081,500.0,hsic,4.0
5080,tstudent,10.0,5.0,1.2148905329030644,scott,0.0019951705938122634,0.5929317265950479,500.0,hsic,4.0
5081,tstudent,10.0,6.0,1.2148905329030644,scott,0.0019951497829489196,0.4723633750608877,500.0,hsic,4.0
5082,tstudent,10.0,7.0,1.2148905329030644,scott,0.001994941714805098,0.4289416050032021,500.0,hsic,4.0
5083,tstudent,10.0,8.0,1.2148905329030644,scott,0.00199495647334914,0.40774809017535013,500.0,hsic,4.0
5084,tstudent,10.0,9.0,1.2148905329030644,scott,0.0019950090216644717,0.3881429308111956,500.0,hsic,4.0
5085,tstudent,10.0,1.0,1.2148905329030644,scott,0.9800175657552169,1.141075348031716,500.0,tka,4.0
5086,tstudent,10.0,2.0,1.2148905329030644,scott,0.9817659259171532,0.8576802375427166,500.0,tka,4.0
5087,tstudent,10.0,3.0,1.2148905329030644,scott,0.9854544390085173,0.7250660504479437,500.0,tka,4.0
5088,tstudent,10.0,4.0,1.2148905329030644,scott,0.9903534359326454,0.6459230734321081,500.0,tka,4.0
5089,tstudent,10.0,5.0,1.2148905329030644,scott,0.9891094529899378,0.5929317265950479,500.0,tka,4.0
5090,tstudent,10.0,6.0,1.2148905329030644,scott,0.9922036064309699,0.4723633750608877,500.0,tka,4.0
5091,tstudent,10.0,7.0,1.2148905329030644,scott,0.9924447879300141,0.4289416050032021,500.0,tka,4.0
5092,tstudent,10.0,8.0,1.2148905329030644,scott,0.9926133868085847,0.40774809017535013,500.0,tka,4.0
5093,tstudent,10.0,9.0,1.2148905329030644,scott,0.9928355440476975,0.3881429308111956,500.0,tka,4.0
5094,tstudent,10.0,1.0,1.2148905329030644,scott,0.9803878448487414,1.141075348031716,500.0,ctka,4.0
5095,tstudent,10.0,2.0,1.2148905329030644,scott,0.9821836798871691,0.8576802375427166,500.0,ctka,4.0
5096,tstudent,10.0,3.0,1.2148905329030644,scott,0.985703464955838,0.7250660504479437,500.0,ctka,4.0
5097,tstudent,10.0,4.0,1.2148905329030644,scott,0.990500373351667,0.6459230734321081,500.0,ctka,4.0
5098,tstudent,10.0,5.0,1.2148905329030644,scott,0.9892609430074895,0.5929317265950479,500.0,ctka,4.0
5099,tstudent,10.0,6.0,1.2148905329030644,scott,0.9923215340121394,0.4723633750608877,500.0,ctka,4.0
5100,tstudent,10.0,7.0,1.2148905329030644,scott,0.9925609363672151,0.4289416050032021,500.0,ctka,4.0
5101,tstudent,10.0,8.0,1.2148905329030644,scott,0.9927234664720279,0.40774809017535013,500.0,ctka,4.0
5102,tstudent,10.0,9.0,1.2148905329030644,scott,0.9929326150629004,0.3881429308111956,500.0,ctka,4.0
5103,tstudent,10.0,1.0,1.2148905329030644,scott,0.002011340784890686,1.1548239638327142,500.0,hsic,5.0
5104,tstudent,10.0,2.0,1.2148905329030644,scott,0.0019973371999531865,0.871428853343715,500.0,hsic,5.0
5105,tstudent,10.0,3.0,1.2148905329030644,scott,0.0019952116446291914,0.738814666248947,500.0,hsic,5.0
5106,tstudent,10.0,4.0,1.2148905329030644,scott,0.0019949899863591206,0.6596716892331089,500.0,hsic,5.0
5107,tstudent,10.0,5.0,1.2148905329030644,scott,0.001994519567520344,0.6066803423960487,500.0,hsic,5.0
5108,tstudent,10.0,6.0,1.2148905329030644,scott,0.0019948549798711785,0.48611199086189344,500.0,hsic,5.0
5109,tstudent,10.0,7.0,1.2148905329030644,scott,0.00199444788968533,0.44269022080420534,500.0,hsic,5.0
5110,tstudent,10.0,8.0,1.2148905329030644,scott,0.0019944702731248235,0.4214967059763559,500.0,hsic,5.0
5111,tstudent,10.0,9.0,1.2148905329030644,scott,0.0019944690553079228,0.4018915466121964,500.0,hsic,5.0
5112,tstudent,10.0,1.0,1.2148905329030644,scott,0.9641040118311393,1.1548239638327142,500.0,tka,5.0
5113,tstudent,10.0,2.0,1.2148905329030644,scott,0.9738076228240704,0.871428853343715,500.0,tka,5.0
5114,tstudent,10.0,3.0,1.2148905329030644,scott,0.9780979656146384,0.738814666248947,500.0,tka,5.0
5115,tstudent,10.0,4.0,1.2148905329030644,scott,0.9823423380163427,0.6596716892331089,500.0,tka,5.0
5116,tstudent,10.0,5.0,1.2148905329030644,scott,0.9833865519897327,0.6066803423960487,500.0,tka,5.0
5117,tstudent,10.0,6.0,1.2148905329030644,scott,0.9861486806191297,0.48611199086189344,500.0,tka,5.0
5118,tstudent,10.0,7.0,1.2148905329030644,scott,0.9875651424215453,0.44269022080420534,500.0,tka,5.0
5119,tstudent,10.0,8.0,1.2148905329030644,scott,0.9881134835570831,0.4214967059763559,500.0,tka,5.0
5120,tstudent,10.0,9.0,1.2148905329030644,scott,0.9874155128889639,0.4018915466121964,500.0,tka,5.0
5121,tstudent,10.0,1.0,1.2148905329030644,scott,0.9650922559365073,1.1548239638327142,500.0,ctka,5.0
5122,tstudent,10.0,2.0,1.2148905329030644,scott,0.9745970944678157,0.871428853343715,500.0,ctka,5.0
5123,tstudent,10.0,3.0,1.2148905329030644,scott,0.9785568590524891,0.738814666248947,500.0,ctka,5.0
5124,tstudent,10.0,4.0,1.2148905329030644,scott,0.9827454156003251,0.6596716892331089,500.0,ctka,5.0
5125,tstudent,10.0,5.0,1.2148905329030644,scott,0.9836950727280874,0.6066803423960487,500.0,ctka,5.0
5126,tstudent,10.0,6.0,1.2148905329030644,scott,0.9864254630839697,0.48611199086189344,500.0,ctka,5.0
5127,tstudent,10.0,7.0,1.2148905329030644,scott,0.9878480713067352,0.44269022080420534,500.0,ctka,5.0
5128,tstudent,10.0,8.0,1.2148905329030644,scott,0.9883746680571717,0.4214967059763559,500.0,ctka,5.0
5129,tstudent,10.0,9.0,1.2148905329030644,scott,0.9876906180288594,0.4018915466121964,500.0,ctka,5.0
5130,tstudent,50.0,1.0,0.6294074169586443,scott,0.001996266134633839,4.040137067218713,500.0,hsic,1.0
5131,tstudent,50.0,2.0,0.6294074169586443,scott,0.001995992274007218,3.71976901498373,500.0,hsic,1.0
5132,tstudent,50.0,3.0,0.6294074169586443,scott,0.001995996165036445,3.554555544068848,500.0,hsic,1.0
5133,tstudent,50.0,4.0,0.6294074169586443,scott,0.0019959975465060494,3.4464325293240377,500.0,hsic,1.0
5134,tstudent,50.0,5.0,0.6294074169586443,scott,0.001995998602766443,3.3674957056223875,500.0,hsic,1.0
5135,tstudent,50.0,6.0,0.6294074169586443,scott,0.0019959996963615375,3.149356156381579,500.0,hsic,1.0
5136,tstudent,50.0,7.0,0.6294074169586443,scott,0.0019959998627901996,3.0417500641917887,500.0,hsic,1.0
5137,tstudent,50.0,8.0,0.6294074169586443,scott,0.0019959999261953618,2.975248383650104,500.0,hsic,1.0
5138,tstudent,50.0,9.0,0.6294074169586443,scott,0.001995999951449278,2.896372634714416,500.0,hsic,1.0
5139,tstudent,50.0,1.0,0.6294074169586443,scott,0.999865465742467,4.040137067218713,500.0,tka,1.0
5140,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999938247753917,3.71976901498373,500.0,tka,1.0
5141,tstudent,50.0,3.0,0.6294074169586443,scott,0.99999859311671,3.554555544068848,500.0,tka,1.0
5142,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999994349681182,3.4464325293240377,500.0,tka,1.0
5143,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999998827146274,3.3674957056223875,500.0,tka,1.0
5144,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999948765899,3.149356156381579,500.0,tka,1.0
5145,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999987104992,3.0417500641917887,500.0,tka,1.0
5146,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999993645001,2.975248383650104,500.0,tka,1.0
5147,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999998601203,2.896372634714416,500.0,tka,1.0
5148,tstudent,50.0,1.0,0.6294074169586443,scott,0.9998666873600682,4.040137067218713,500.0,ctka,1.0
5149,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999938983189004,3.71976901498373,500.0,ctka,1.0
5150,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999986043587176,3.554555544068848,500.0,ctka,1.0
5151,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999994409649751,3.4464325293240377,500.0,ctka,1.0
5152,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999998838227396,3.3674957056223875,500.0,ctka,1.0
5153,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999949136084,3.149356156381579,500.0,ctka,1.0
5154,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999987188706,3.0417500641917887,500.0,ctka,1.0
5155,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999993695585,2.975248383650104,500.0,ctka,1.0
5156,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999998609777,2.896372634714416,500.0,ctka,1.0
5157,tstudent,50.0,1.0,0.6294074169586443,scott,0.0019960094746757813,4.020352426522802,500.0,hsic,2.0
5158,tstudent,50.0,2.0,0.6294074169586443,scott,0.0019959929013411313,3.6999843742878777,500.0,hsic,2.0
5159,tstudent,50.0,3.0,0.6294074169586443,scott,0.0019959971095797513,3.534770903372956,500.0,hsic,2.0
5160,tstudent,50.0,4.0,0.6294074169586443,scott,0.0019959978945461054,3.4266478886281457,500.0,hsic,2.0
5161,tstudent,50.0,5.0,0.6294074169586443,scott,0.0019959989561387295,3.3477110649264956,500.0,hsic,2.0
5162,tstudent,50.0,6.0,0.6294074169586443,scott,0.0019959997426344093,3.129571515685687,500.0,hsic,2.0
5163,tstudent,50.0,7.0,0.6294074169586443,scott,0.001995999884844023,3.021965423495897,500.0,hsic,2.0
5164,tstudent,50.0,8.0,0.6294074169586443,scott,0.001995999928936619,2.955463742954212,500.0,hsic,2.0
5165,tstudent,50.0,9.0,0.6294074169586443,scott,0.001995999962524562,2.876587994018534,500.0,hsic,2.0
5166,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999622663441786,4.020352426522802,500.0,tka,2.0
5167,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999965077086688,3.6999843742878777,500.0,tka,2.0
5168,tstudent,50.0,3.0,0.6294074169586443,scott,0.999999387807373,3.534770903372956,500.0,tka,2.0
5169,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999997489467588,3.4266478886281457,500.0,tka,2.0
5170,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999999536964371,3.3477110649264956,500.0,tka,2.0
5171,tstudent,50.0,6.0,0.6294074169586443,scott,0.999999991578207,3.129571515685687,500.0,tka,2.0
5172,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999977637191,3.021965423495897,500.0,tka,2.0
5173,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999995966217,2.955463742954212,500.0,tka,2.0
5174,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999997542688,2.876587994018534,500.0,tka,2.0
5175,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999627407642185,4.020352426522802,500.0,ctka,2.0
5176,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999965318903259,3.6999843742878777,500.0,ctka,2.0
5177,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999993893939811,3.534770903372956,500.0,ctka,2.0
5178,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999997519813605,3.4266478886281457,500.0,ctka,2.0
5179,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999999541015699,3.3477110649264956,500.0,ctka,2.0
5180,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999916140732,3.129571515685687,500.0,ctka,2.0
5181,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999977709289,3.021965423495897,500.0,ctka,2.0
5182,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999995979607,2.955463742954212,500.0,ctka,2.0
5183,tstudent,50.0,9.0,0.6294074169586443,scott,0.99999999975513,2.876587994018534,500.0,ctka,2.0
5184,tstudent,50.0,1.0,0.6294074169586443,scott,0.0019960440519899577,4.099115759659222,500.0,hsic,3.0
5185,tstudent,50.0,2.0,0.6294074169586443,scott,0.0019959973644379445,3.7787477074242584,500.0,hsic,3.0
5186,tstudent,50.0,3.0,0.6294074169586443,scott,0.0019959966415956693,3.6135342365093566,500.0,hsic,3.0
5187,tstudent,50.0,4.0,0.6294074169586443,scott,0.001995997616887817,3.5054112217645463,500.0,hsic,3.0
5188,tstudent,50.0,5.0,0.6294074169586443,scott,0.0019959985863490927,3.4264743980628958,500.0,hsic,3.0
5189,tstudent,50.0,6.0,0.6294074169586443,scott,0.0019959997561125667,3.2083348488220875,500.0,hsic,3.0
5190,tstudent,50.0,7.0,0.6294074169586443,scott,0.0019959998433588698,3.1007287566322974,500.0,hsic,3.0
5191,tstudent,50.0,8.0,0.6294074169586443,scott,0.0019959999082056483,3.0342270760906125,500.0,hsic,3.0
5192,tstudent,50.0,9.0,0.6294074169586443,scott,0.0019959999515141635,2.9553513271549345,500.0,hsic,3.0
5193,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999551188861021,4.099115759659222,500.0,tka,3.0
5194,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999836171517751,3.7787477074242584,500.0,tka,3.0
5195,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999989897397052,3.6135342365093566,500.0,tka,3.0
5196,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999992427208462,3.5054112217645463,500.0,tka,3.0
5197,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999998865698788,3.4264743980628958,500.0,tka,3.0
5198,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999962372007,3.2083348488220875,500.0,tka,3.0
5199,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999972526147,3.1007287566322974,500.0,tka,3.0
5200,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999991354226,3.0342270760906125,500.0,tka,3.0
5201,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999997980623,2.9553513271549345,500.0,tka,3.0
5202,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999555136996235,4.099115759659222,500.0,ctka,3.0
5203,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999838666569534,3.7787477074242584,500.0,ctka,3.0
5204,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999989987380177,3.6135342365093566,500.0,ctka,3.0
5205,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999992460053136,3.5054112217645463,500.0,ctka,3.0
5206,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999998875455273,3.4264743980628958,500.0,ctka,3.0
5207,tstudent,50.0,6.0,0.6294074169586443,scott,0.999999996256426,3.2083348488220875,500.0,ctka,3.0
5208,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999972640915,3.1007287566322974,500.0,ctka,3.0
5209,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999991392022,3.0342270760906125,500.0,ctka,3.0
5210,tstudent,50.0,9.0,0.6294074169586443,scott,0.99999999979902,2.9553513271549345,500.0,ctka,3.0
5211,tstudent,50.0,1.0,0.6294074169586443,scott,0.001996005063792706,4.065084159238428,500.0,hsic,4.0
5212,tstudent,50.0,2.0,0.6294074169586443,scott,0.001995993656295983,3.7447161070034847,500.0,hsic,4.0
5213,tstudent,50.0,3.0,0.6294074169586443,scott,0.001995995463416354,3.579502636088583,500.0,hsic,4.0
5214,tstudent,50.0,4.0,0.6294074169586443,scott,0.0019959979518296496,3.471379621343772,500.0,hsic,4.0
5215,tstudent,50.0,5.0,0.6294074169586443,scott,0.0019959989686176315,3.392442797642122,500.0,hsic,4.0
5216,tstudent,50.0,6.0,0.6294074169586443,scott,0.0019959997673219486,3.1743032484013134,500.0,hsic,4.0
5217,tstudent,50.0,7.0,0.6294074169586443,scott,0.001995999868264398,3.0666971562115037,500.0,hsic,4.0
5218,tstudent,50.0,8.0,0.6294074169586443,scott,0.0019959999181230876,3.0001954756698193,500.0,hsic,4.0
5219,tstudent,50.0,9.0,0.6294074169586443,scott,0.001995999965148777,2.921319726734151,500.0,hsic,4.0
5220,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999547960322964,4.065084159238428,500.0,tka,4.0
5221,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999958218225998,3.7447161070034847,500.0,tka,4.0
5222,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999937616899075,3.579502636088583,500.0,tka,4.0
5223,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999989929536939,3.471379621343772,500.0,tka,4.0
5224,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999999526579351,3.392442797642122,500.0,tka,4.0
5225,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999964081703,3.1743032484013134,500.0,tka,4.0
5226,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999977685667,3.0666971562115037,500.0,tka,4.0
5227,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999991738824,3.0001954756698193,500.0,tka,4.0
5228,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999999242346,2.921319726734151,500.0,tka,4.0
5229,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999554100830232,4.065084159238428,500.0,ctka,4.0
5230,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999958641380342,3.7447161070034847,500.0,ctka,4.0
5231,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999938017177398,3.579502636088583,500.0,ctka,4.0
5232,tstudent,50.0,4.0,0.6294074169586443,scott,0.9999989951152997,3.471379621343772,500.0,ctka,4.0
5233,tstudent,50.0,5.0,0.6294074169586443,scott,0.9999999529920646,3.392442797642122,500.0,ctka,4.0
5234,tstudent,50.0,6.0,0.6294074169586443,scott,0.9999999964291914,3.1743032484013134,500.0,ctka,4.0
5235,tstudent,50.0,7.0,0.6294074169586443,scott,0.9999999977869214,3.0666971562115037,500.0,ctka,4.0
5236,tstudent,50.0,8.0,0.6294074169586443,scott,0.9999999991807889,3.0001954756698193,500.0,ctka,4.0
5237,tstudent,50.0,9.0,0.6294074169586443,scott,0.9999999999247857,2.921319726734151,500.0,ctka,4.0
5238,tstudent,50.0,1.0,0.6294074169586443,scott,0.0019960193462866477,4.125358506332888,500.0,hsic,5.0
5239,tstudent,50.0,2.0,0.6294074169586443,scott,0.001995993784288157,3.804990454097925,500.0,hsic,5.0
5240,tstudent,50.0,3.0,0.6294074169586443,scott,0.0019959947561346203,3.639776983183043,500.0,hsic,5.0
5241,tstudent,50.0,4.0,0.6294074169586443,scott,0.001995997580832579,3.531653968438232,500.0,hsic,5.0
5242,tstudent,50.0,5.0,0.6294074169586443,scott,0.0019959988966255027,3.452717144736582,500.0,hsic,5.0
5243,tstudent,50.0,6.0,0.6294074169586443,scott,0.001995999700312817,3.2345775954957734,500.0,hsic,5.0
5244,tstudent,50.0,7.0,0.6294074169586443,scott,0.0019959998400166917,3.1269715033059837,500.0,hsic,5.0
5245,tstudent,50.0,8.0,0.6294074169586443,scott,0.0019959999030324587,3.060469822764299,500.0,hsic,5.0
5246,tstudent,50.0,9.0,0.6294074169586443,scott,0.0019959999334651824,2.981594073828611,500.0,hsic,5.0
5247,tstudent,50.0,1.0,0.6294074169586443,scott,0.9999582217646843,4.125358506332888,500.0,tka,5.0
5248,tstudent,50.0,2.0,0.6294074169586443,scott,0.9999882117881795,3.804990454097925,500.0,tka,5.0
5249,tstudent,50.0,3.0,0.6294074169586443,scott,0.9999984672680601,3.639776983183043,500.0,tka,5.0
5250,tstudent,50.0,4.0,0.6294074169586443,scott,0.99999947394333,3.531653968438232,500.0,tka,5.0
